"cellid","y1","y2","y3","g1","g2","g3","time","x.loc","y.loc"
260,0,0,0,-0.338435751851648,-0.556399765890092,0.241516434121877,1,178.5,7.5
260,0,0,0,-0.894506212323904,-0.325862472876906,0.806970183271915,2,178.5,7.5
260,1,1,1,0.929545956663787,0.1150345755741,-0.765683255158365,3,178.5,7.5
260,0,0,0,0.703184942249209,0.506943145301193,0.78317236341536,4,178.5,7.5
260,0,0,0,0.913650073576719,0.242792414966971,-0.0636055506765842,5,178.5,7.5
262,0,0,0,-0.812020981684327,0.750194207299501,-0.567291970830411,1,184.5,7.5
262,0,NA,0,0.813332884572446,-0.286176010966301,0.564296958036721,2,184.5,7.5
262,NA,0,0,0.793716502841562,0.540717661380768,0.72739281039685,3,184.5,7.5
262,1,0,1,0.965034388471395,0.230231686029583,0.692171406932175,4,184.5,7.5
262,0,0,0,0.253733593039215,-0.246386462822556,0.546690173912793,5,184.5,7.5
266,0,0,0,0.77039439138025,-0.518506639171392,-0.70139830885455,1,196.5,7.5
266,0,0,0,-0.835902329999954,-0.754235816188157,0.69276832556352,2,196.5,7.5
266,0,0,0,-0.352206297684461,0.429208574350923,-0.0161979808472097,3,196.5,7.5
266,0,0,0,-0.457198777236044,0.00308714201673865,-0.427173428703099,4,196.5,7.5
266,0,0,0,0.187182738445699,-0.376767544075847,-0.363692508079112,5,196.5,7.5
270,0,0,0,-0.100156638771296,0.748702771961689,-0.446778337471187,1,208.5,7.5
270,0,0,0,0.766651190351695,-0.159939124248922,-0.117211134638637,2,208.5,7.5
270,0,0,0,-0.725034697446972,0.895901870913804,-0.155426522251219,3,208.5,7.5
270,0,NA,0,0.344421465415508,-0.320694242604077,-0.279847310855985,4,208.5,7.5
270,0,0,0,-0.52362742414698,0.835515131242573,0.312889778520912,5,208.5,7.5
271,0,0,0,-0.0553105385042727,-0.336398450657725,0.014065929222852,1,211.5,7.5
271,0,0,NA,0.251101709436625,0.626699776388705,0.647021553944796,2,211.5,7.5
271,0,NA,0,0.605381027795374,0.140187276992947,0.634499152190983,3,211.5,7.5
271,0,0,0,-0.290093809366226,0.734842146746814,0.326395484618843,4,211.5,7.5
271,NA,0,0,0.288761344738305,0.294916967395693,0.591701114550233,5,211.5,7.5
272,0,0,0,-0.891364777926356,-0.288473359774798,0.234611564781517,1,214.5,7.5
272,0,0,NA,-0.864383963402361,-0.619737247936428,-0.803641452454031,2,214.5,7.5
272,0,0,0,-0.959855758119375,-0.231634676456451,0.990944557357579,3,214.5,7.5
272,0,0,0,-0.494661978911608,0.756976382341236,-0.0644082962535322,4,214.5,7.5
272,0,0,0,-0.339463686570525,0.112465042620897,0.635022977832705,5,214.5,7.5
280,0,0,0,0.859007302671671,0.449002938345075,-0.681892059277743,1,238.5,7.5
280,1,0,1,-0.462647538166493,-0.42204154888168,0.275487241800874,2,238.5,7.5
280,NA,0,0,-0.909914649091661,-0.74177376087755,-0.894495625980198,3,238.5,7.5
280,NA,0,0,-0.741206451784819,0.0652435407973826,-0.891708065290004,4,238.5,7.5
280,0,0,0,0.865662047639489,-0.0838946090079844,0.790398710872978,5,238.5,7.5
281,0,0,0,-0.226178773678839,0.121634258888662,-0.647098599001765,1,241.5,7.5
281,1,0,NA,-0.788795630447567,0.0248273932375014,0.618032815400511,2,241.5,7.5
281,0,0,0,-0.0560142016038299,0.350229433737695,-0.749631638638675,3,241.5,7.5
281,0,0,0,0.0448150336742401,0.716105276253074,-0.585838058032095,4,241.5,7.5
281,0,0,0,-0.230267941951752,0.154229660052806,0.228731504641473,5,241.5,7.5
290,0,NA,NA,-0.46153445309028,0.540756234433502,0.164830470457673,1,268.5,7.5
290,0,0,0,-0.570680969394743,0.913616789504886,0.944172250106931,2,268.5,7.5
290,0,NA,0,0.143052557483315,0.00130471540614963,0.295158409979194,3,268.5,7.5
290,1,0,0,-0.253050846047699,-0.775055976584554,-0.347534047439694,4,268.5,7.5
290,0,0,0,0.595823450479656,0.523460672236979,0.466354731470346,5,268.5,7.5
305,0,0,0,0.492758000269532,0.995143960695714,-0.948415878694504,1,13.5,10.5
305,0,0,0,0.602081366814673,0.971725802402943,0.0437982357107103,2,13.5,10.5
305,NA,NA,NA,0.976361663546413,0.852108327206224,0.802282960154116,3,13.5,10.5
305,0,1,1,-0.130126404576004,-0.781027509365231,-0.820161144714803,4,13.5,10.5
305,1,1,1,0.590000605676323,-0.0179729498922825,0.752667544409633,5,13.5,10.5
306,0,0,0,-0.839269023854285,-0.286730380728841,0.512492276262492,1,16.5,10.5
306,1,0,1,-0.405541768297553,-0.737450948916376,-0.941499365959316,2,16.5,10.5
306,0,0,0,0.538029133342206,0.832263350486755,0.6201685173437,3,16.5,10.5
306,0,0,0,0.600512110628188,0.114317363593727,0.817189682275057,4,16.5,10.5
306,0,0,0,-0.622912961058319,-0.515068668872118,-0.470983086153865,5,16.5,10.5
307,0,0,0,0.0820047724992037,0.158607429824769,-0.0320768291130662,1,19.5,10.5
307,1,0,0,-0.337556594982743,-0.0682540964335203,-0.281512970104814,2,19.5,10.5
307,0,0,0,0.0850703860633075,-0.616416236851364,0.838073955848813,3,19.5,10.5
307,0,1,0,0.289985249750316,-0.0911446991376579,-0.0869741118513048,4,19.5,10.5
307,1,1,1,-0.420297309290618,-0.453850305639207,-0.252276777289808,5,19.5,10.5
310,0,0,0,-0.424329987261444,0.215652759186924,-0.293069115839899,1,28.5,10.5
310,0,0,0,-0.11959992768243,-0.233888745773584,0.718642265535891,2,28.5,10.5
310,0,0,0,-0.784218167886138,0.019224098417908,0.444285060279071,3,28.5,10.5
310,0,0,0,-0.48387590283528,-0.227038018871099,-0.72870709747076,4,28.5,10.5
310,0,0,0,-0.0820365501567721,0.337979028001428,-0.920613073278219,5,28.5,10.5
318,NA,NA,0,0.360907541587949,-0.196499901823699,-0.226802011486143,1,52.5,10.5
318,0,0,NA,-0.717037939466536,0.735199034679681,-0.520773415453732,2,52.5,10.5
318,0,0,0,0.978522032964975,-0.0732750035822392,-0.469016333576292,3,52.5,10.5
318,0,1,0,0.759432415477931,-0.0546763828024268,0.734497410710901,4,52.5,10.5
318,0,0,0,-0.204417939297855,-0.0429773493669927,-0.22996877739206,5,52.5,10.5
321,0,NA,0,0.335793325677514,-0.866278834175318,-0.255737483501434,1,61.5,10.5
321,0,0,0,-0.313549367245287,-0.157282932195812,0.477256875950843,2,61.5,10.5
321,NA,0,NA,-0.805108420085162,-0.279832628089935,0.731275957543403,3,61.5,10.5
321,0,0,0,-0.61019517108798,-0.450919565279037,0.891744662541896,4,61.5,10.5
321,0,0,0,0.881465404294431,0.635773960500956,0.278953936416656,5,61.5,10.5
323,0,0,0,0.333972576539963,-0.566280612722039,-0.365992050152272,1,67.5,10.5
323,0,0,0,-0.478759708348662,-0.960163748823106,-0.13291559368372,2,67.5,10.5
323,1,1,0,-0.163063123822212,-0.432981159072369,0.728324089664966,3,67.5,10.5
323,0,0,0,-0.287285702303052,0.40165738761425,0.10276411799714,4,67.5,10.5
323,0,0,0,-0.657920821104199,0.648803742136806,0.996723007876426,5,67.5,10.5
330,0,0,0,0.541372204665095,0.640763523057103,0.29043382126838,1,88.5,10.5
330,0,0,0,0.717412261758,-0.154468014836311,0.695663835853338,2,88.5,10.5
330,0,0,0,0.137561052571982,-0.210317432880402,0.00589773384854198,3,88.5,10.5
330,0,NA,0,-0.652435885742307,-0.197034545708448,-0.077834343072027,4,88.5,10.5
330,0,0,0,-0.959060722962022,0.0738823441788554,0.513604267966002,5,88.5,10.5
331,0,0,0,0.998641701880842,0.448585693724453,-0.457224627491087,1,91.5,10.5
331,0,0,0,-0.647759379819036,0.426685349550098,0.747538494411856,2,91.5,10.5
331,0,0,0,0.392453107051551,0.167278334964067,0.53883184120059,3,91.5,10.5
331,0,0,0,-0.911148234270513,0.0724443458020687,-0.493462987244129,4,91.5,10.5
331,0,0,0,-0.192438724450767,-0.461526227649301,-0.856662290170789,5,91.5,10.5
334,0,0,0,0.305608813185245,-0.940861528739333,0.964833984151483,1,100.5,10.5
334,0,0,0,-0.328062059823424,-0.897224547807127,-0.301754693966359,2,100.5,10.5
334,0,0,0,0.742532394360751,0.552184842061251,0.472466629929841,3,100.5,10.5
334,0,0,0,0.871918994933367,0.409539051353931,-0.895204555708915,4,100.5,10.5
334,0,0,0,0.726002440322191,-0.184784784913063,0.192282798700035,5,100.5,10.5
335,0,0,0,-0.208055188413709,0.676464576739818,0.20195015380159,1,103.5,10.5
335,0,0,0,0.986651957966387,0.361183939967304,0.0448391446843743,2,103.5,10.5
335,0,0,0,0.402276197448373,-0.0597088215872645,-0.351013954728842,3,103.5,10.5
335,0,0,0,0.403469251468778,0.703747064806521,0.739281580783427,4,103.5,10.5
335,0,0,0,-0.0496723395772278,0.267235536593944,0.921627830713987,5,103.5,10.5
338,0,0,0,-0.697065104730427,-0.716928254812956,0.301143027842045,1,112.5,10.5
338,NA,0,0,-0.882065271027386,0.88878669263795,0.728789510205388,2,112.5,10.5
338,0,0,1,0.305174935143441,0.764111644588411,-0.756596661638469,3,112.5,10.5
338,0,0,0,0.0525896153412759,-0.370234442409128,-0.35107248229906,4,112.5,10.5
338,0,0,0,-0.155589762609452,-0.33397062541917,0.640232225880027,5,112.5,10.5
344,0,0,0,0.403852923307568,-0.223547148518264,-0.228506495710462,1,130.5,10.5
344,0,0,0,0.44490118091926,0.752088129986078,-0.776066041085869,2,130.5,10.5
344,0,0,0,-0.909721715375781,-0.866161093581468,-0.749865854624659,3,130.5,10.5
344,0,0,0,0.238393778912723,-0.681738486047834,-0.208255161996931,4,130.5,10.5
344,0,0,0,-0.80887642968446,0.119375684298575,-0.816030629444867,5,130.5,10.5
347,0,0,NA,-0.212047731038183,-0.25611152453348,0.724048890173435,1,139.5,10.5
347,0,0,0,-0.109151916578412,-0.282417131587863,0.201115710195154,2,139.5,10.5
347,0,0,0,-0.972917099948972,-0.571801321581006,-0.854102214798331,3,139.5,10.5
347,0,1,0,-0.238440263550729,-0.963796096853912,0.729675818700343,4,139.5,10.5
347,0,0,0,-0.976100655738264,0.600651240441948,-0.7954600318335,5,139.5,10.5
351,0,0,0,-0.00556398555636406,-0.136730662547052,0.0250457390211523,1,151.5,10.5
351,0,0,0,-0.173306041397154,0.370668036863208,-0.540888269431889,2,151.5,10.5
351,0,0,0,-0.947800831403583,0.2454808303155,-0.686090397648513,3,151.5,10.5
351,1,0,0,-0.820490522310138,-0.0336466995067894,0.0182002079673111,4,151.5,10.5
351,NA,0,1,-0.213604959659278,-0.114905404858291,0.226620081812143,5,151.5,10.5
352,0,0,NA,0.123210080433637,-0.711982718203217,-0.0620526392012835,1,154.5,10.5
352,0,0,0,-0.734495424665511,-0.150544514413923,0.330183347221464,2,154.5,10.5
352,0,1,1,-0.22313607763499,0.18188023660332,-0.57623864710331,3,154.5,10.5
352,0,NA,NA,-0.19007132248953,0.914116299711168,0.474211174529046,4,154.5,10.5
352,0,1,0,0.0692404350265861,-0.719973948318511,0.196711333934218,5,154.5,10.5
362,0,0,0,0.749186073895544,-0.172348127234727,-0.00448871916159987,1,184.5,10.5
362,1,0,0,0.109751224052161,-0.410714999306947,0.0673578940331936,2,184.5,10.5
362,NA,1,1,-0.708342906553298,0.259050236083567,-0.912349198013544,3,184.5,10.5
362,0,0,0,0.820992621593177,0.717512622009963,0.913363314699382,4,184.5,10.5
362,1,0,0,-0.896175229921937,0.887868599034846,0.364534867927432,5,184.5,10.5
370,0,0,0,0.962279695086181,0.909419795963913,-0.903765226248652,1,208.5,10.5
370,0,0,0,0.971988921053708,-0.939903757534921,0.917932248208672,2,208.5,10.5
370,0,0,0,0.819657865911722,-0.303252414800227,0.186156438197941,3,208.5,10.5
370,0,0,0,0.0691462345421314,0.650585259310901,-0.992823068518192,4,208.5,10.5
370,0,0,0,-0.832033855840564,-0.762698408681899,0.909533969592303,5,208.5,10.5
371,0,0,0,0.272196264471859,-0.135548416525126,0.295421388931572,1,211.5,10.5
371,NA,0,0,0.464817889966071,-0.158223173581064,0.0925557464361191,2,211.5,10.5
371,0,0,0,0.785845594946295,0.269376689568162,-0.187263322994113,3,211.5,10.5
371,0,0,0,-0.942680325824767,0.929299332201481,-0.820244309958071,4,211.5,10.5
371,0,0,0,-0.777796430047601,0.804070565849543,0.928713358473033,5,211.5,10.5
386,0,0,0,-0.916740487329662,0.228187294211239,0.998203404247761,1,256.5,10.5
386,0,0,NA,0.535792666021734,0.813835069537163,-0.444375265389681,2,256.5,10.5
386,0,0,0,0.833378264680505,0.691720096860081,-0.0156497331336141,3,256.5,10.5
386,0,1,0,-0.611809878144413,-0.596313206013292,-0.841653363313526,4,256.5,10.5
386,0,0,0,-0.983849841635674,0.223139802925289,-0.657156720291823,5,256.5,10.5
390,0,0,0,0.146758151240647,0.489322734531015,0.383219586219639,1,268.5,10.5
390,0,0,0,-0.235014411620796,-0.316753145772964,0.403026443906128,2,268.5,10.5
390,0,0,0,0.388986042700708,0.669345022179186,-0.830322319641709,3,268.5,10.5
390,0,0,NA,0.324299756903201,0.93784064007923,-0.282795795239508,4,268.5,10.5
390,0,0,NA,0.544610053300858,-0.570294877979904,-0.849123342428356,5,268.5,10.5
396,0,0,0,-0.06664521060884,-0.767133799381554,0.37516313418746,1,286.5,10.5
396,0,0,0,-0.207357664126903,-0.0587957524694502,0.651610782835633,2,286.5,10.5
396,0,0,0,-0.318119395524263,0.51227086270228,-0.713828163221478,3,286.5,10.5
396,0,0,0,-0.599538668058813,0.981505893170834,0.307199799921364,4,286.5,10.5
396,NA,0,0,-0.310813594609499,-0.154094012454152,-0.446711839176714,5,286.5,10.5
404,0,0,0,0.0852625407278538,0.14545723143965,0.390114856883883,1,10.5,13.5
404,NA,0,0,-0.357504528947175,0.244374402798712,-0.612093945965171,2,10.5,13.5
404,0,0,1,0.80064959730953,-0.85483096819371,-0.719987113028765,3,10.5,13.5
404,0,NA,0,-0.168561454396695,-0.762345763854682,-0.896715203300118,4,10.5,13.5
404,0,0,0,-0.482357312459499,0.781974424608052,-0.275999433360994,5,10.5,13.5
407,1,0,0,-0.293275456875563,0.199180954135954,0.213634687010199,1,19.5,13.5
407,0,0,0,0.325914944522083,0.438435326796025,-0.728927548509091,2,19.5,13.5
407,0,0,0,-0.56341466633603,-0.206550166010857,0.0135069028474391,3,19.5,13.5
407,0,0,0,0.333152027800679,0.683948066551238,0.45509865321219,4,19.5,13.5
407,0,0,0,0.426124216523021,-0.891809507738799,-0.657334578689188,5,19.5,13.5
408,0,0,NA,0.34377931850031,0.969205160625279,0.0506090582348406,1,22.5,13.5
408,0,NA,0,-0.727807628922164,-0.0301234195940197,0.763698086608201,2,22.5,13.5
408,0,0,NA,0.812060185708106,0.0998475914821029,-0.510360351298004,3,22.5,13.5
408,1,1,0,-0.401313274633139,-0.854945423547179,-0.510180136654526,4,22.5,13.5
408,1,0,1,-0.994998239912093,0.880138538312167,0.89164979243651,5,22.5,13.5
412,0,0,0,-0.654972028452903,0.431193253491074,0.618614751379937,1,34.5,13.5
412,0,NA,0,0.320652245543897,-0.711424627806991,0.292393343057483,2,34.5,13.5
412,NA,0,1,0.337389969732612,0.0377838956192136,-0.816839695442468,3,34.5,13.5
412,0,0,NA,0.969585811719298,-0.817705645225942,0.633537482935935,4,34.5,13.5
412,0,0,0,0.889416217338294,0.399209700059146,-0.0739873708225787,5,34.5,13.5
414,0,0,0,0.799038127530366,0.645976803731173,0.897553520277143,1,40.5,13.5
414,0,0,0,-0.0958391851745546,-0.781406652182341,-0.597234822344035,2,40.5,13.5
414,0,0,0,0.7159827016294,-0.608921627979726,0.217693659476936,3,40.5,13.5
414,0,0,0,0.598208519164473,-0.349883003626019,0.22032665181905,4,40.5,13.5
414,0,0,0,0.797671176027507,-0.857472386676818,0.614812108222395,5,40.5,13.5
417,0,0,0,0.321730337571353,0.055538441054523,0.459095262922347,1,49.5,13.5
417,0,0,0,0.233973738737404,0.0991004249081016,-0.118989756796509,2,49.5,13.5
417,0,0,0,0.396718448959291,0.131012031342834,0.653356635011733,3,49.5,13.5
417,0,1,0,0.749982539564371,-0.757163545116782,-0.840632976032794,4,49.5,13.5
417,0,0,0,0.817404333036393,-0.0474146963097155,-0.512898936402053,5,49.5,13.5
420,0,0,0,-0.979760935995728,0.0590675552375615,-0.127813770901412,1,58.5,13.5
420,0,0,NA,-0.771549774333835,0.191180302761495,-0.980635336600244,2,58.5,13.5
420,0,0,0,0.375595239456743,0.443254595156759,-0.0315773179754615,3,58.5,13.5
420,1,0,1,-0.172930891159922,0.808243854902685,-0.738335096742958,4,58.5,13.5
420,0,0,0,-0.0302701988257468,0.443667748011649,-0.769104081206024,5,58.5,13.5
424,0,0,0,0.433789672795683,0.918183432891965,0.137378738727421,1,70.5,13.5
424,0,0,0,-0.799342998769134,0.721487247385085,0.999282193370163,2,70.5,13.5
424,0,0,0,-0.139553398825228,-0.189868773333728,-0.609339180868119,3,70.5,13.5
424,0,0,0,0.839415533933789,-0.268133198842406,-0.301046416629106,4,70.5,13.5
424,NA,0,0,0.798747065942734,-0.637763815931976,0.956597223412246,5,70.5,13.5
426,0,0,0,-0.292000588960946,-0.567419791594148,0.455183036625385,1,76.5,13.5
426,NA,0,0,0.362451284658164,-0.386909388471395,0.654395183548331,2,76.5,13.5
426,0,NA,0,-0.374379485845566,0.627410996239632,-0.692314258776605,3,76.5,13.5
426,0,0,0,-0.313980903476477,-0.613327141851187,0.370108421891928,4,76.5,13.5
426,0,NA,NA,-0.889681790024042,0.91473599569872,-0.997213802766055,5,76.5,13.5
429,0,NA,0,-0.617870531976223,0.843629457056522,0.521725913975388,1,85.5,13.5
429,1,NA,0,-0.555525443516672,0.572285773698241,0.0376344816759229,2,85.5,13.5
429,0,0,NA,-0.394377558026463,-0.804861695040017,0.0811707195825875,3,85.5,13.5
429,1,0,0,-0.18060922017321,0.293437430635095,-0.629284011665732,4,85.5,13.5
429,0,0,0,-0.858917496632785,0.627621354535222,-0.792585706338286,5,85.5,13.5
434,0,0,0,0.697725193109363,-0.816792878322303,0.962951764464378,1,100.5,13.5
434,0,0,0,0.435296277049929,0.308973750565201,0.751760963350534,2,100.5,13.5
434,0,0,0,-0.802373583894223,-0.475876038894057,-0.177293983753771,3,100.5,13.5
434,0,0,0,0.857000375632197,-0.0825321990996599,-0.964214022271335,4,100.5,13.5
434,0,0,NA,-0.925661634653807,0.590647992677987,0.395725309848785,5,100.5,13.5
438,0,NA,0,0.817600340116769,-0.507077396381646,-0.865468980744481,1,112.5,13.5
438,NA,0,0,0.465325614903122,-0.836153768468648,-0.81696722144261,2,112.5,13.5
438,0,0,0,0.096352816093713,-0.236129080876708,-0.205616750754416,3,112.5,13.5
438,NA,0,0,-0.881253845524043,0.345313647761941,0.53176630474627,4,112.5,13.5
438,0,0,NA,-0.389332490041852,-0.594045191071928,0.687239125836641,5,112.5,13.5
439,0,0,0,0.867351740133017,0.210379485506564,0.354648982174695,1,115.5,13.5
439,NA,0,0,0.879717997740954,0.938245544210076,-0.993320792447776,2,115.5,13.5
439,0,0,NA,-0.895604310557246,-0.623887843918055,0.809430515393615,3,115.5,13.5
439,0,0,NA,-0.300313901156187,0.52636647503823,-0.723178672604263,4,115.5,13.5
439,0,0,0,0.358405130449682,-0.189433250576258,-0.484138755127788,5,115.5,13.5
443,0,NA,0,-0.864159838762134,-0.648439650423825,-0.695334414951503,1,127.5,13.5
443,0,0,0,0.149177449289709,0.149371305480599,-0.312339346390218,2,127.5,13.5
443,0,1,0,0.322363606188446,-0.802706954069436,-0.356894055847079,3,127.5,13.5
443,0,0,0,-0.739346211310476,0.970907456707209,-0.642459219321609,4,127.5,13.5
443,0,NA,0,0.726410447619855,0.951574264559895,0.513612765818834,5,127.5,13.5
456,0,0,0,0.709525361657143,-0.422951907385141,0.598848709370941,1,166.5,13.5
456,0,0,0,-0.821174942422658,0.0926119359210134,0.187384092248976,2,166.5,13.5
456,0,NA,0,-0.453852883540094,0.523876854218543,0.967371955979615,3,166.5,13.5
456,NA,0,0,0.629157681483775,0.629204632248729,0.347687616478652,4,166.5,13.5
456,0,0,1,0.697364117950201,-0.255273018497974,-0.47770168306306,5,166.5,13.5
463,0,0,0,0.243816282600164,-0.342941262293607,0.708222437184304,1,187.5,13.5
463,0,0,0,0.381902410183102,0.44904695590958,0.180708697997034,2,187.5,13.5
463,1,0,1,-0.643698432482779,0.424418631009758,-0.455204678699374,3,187.5,13.5
463,0,0,0,0.558664208743721,-0.143554191570729,0.0282878181897104,4,187.5,13.5
463,0,0,0,0.122331591788679,0.993618524633348,-0.77601136919111,5,187.5,13.5
465,0,0,0,0.464277756400406,0.986530553083867,0.786972059402615,1,193.5,13.5
465,0,0,0,-0.83668036526069,-0.636115135625005,0.236982045695186,2,193.5,13.5
465,0,0,0,-0.0042950208298862,0.633863963652402,0.0342559143900871,3,193.5,13.5
465,0,0,0,-0.391626909375191,0.7946766782552,-0.8952043694444,4,193.5,13.5
465,0,NA,0,0.381773849949241,-0.156302324030548,0.631302574183792,5,193.5,13.5
470,0,0,0,0.0322641050443053,0.0668806135654449,0.143723729532212,1,208.5,13.5
470,0,NA,0,0.241841173265129,-0.398507990408689,0.729119111783803,2,208.5,13.5
470,0,0,0,-0.567068964708596,-0.913249172735959,-0.573764325585216,3,208.5,13.5
470,0,0,NA,0.659436266403645,-0.0211287857964635,-0.213927874807268,4,208.5,13.5
470,0,0,0,0.877045064233243,0.769508423283696,-0.750406831968576,5,208.5,13.5
476,0,NA,0,-0.231865848880261,-0.281006927136332,-0.588084877934307,1,226.5,13.5
476,0,0,0,-0.918359636794776,-0.109010773710907,0.802939937449992,2,226.5,13.5
476,0,0,0,-0.261584689840674,-0.613205895293504,0.93937281658873,3,226.5,13.5
476,0,0,0,0.934893477708101,-0.506995037198067,-0.795500596053898,4,226.5,13.5
476,0,0,0,0.617442406248301,0.411194115877151,0.383043047972023,5,226.5,13.5
480,0,0,0,0.671184353530407,-0.340527067892253,-0.177868677768856,1,238.5,13.5
480,0,0,0,0.996918115764856,0.551144000608474,-0.820579478517175,2,238.5,13.5
480,0,0,0,0.962178902234882,-0.811322019435465,0.0213799411430955,3,238.5,13.5
480,0,1,0,-0.825496233534068,-0.569417619612068,0.72514315508306,4,238.5,13.5
480,0,0,0,-0.289357407949865,-0.618775556329638,0.512842348776758,5,238.5,13.5
481,NA,0,0,-0.860662227496505,0.289473638869822,-0.790977092925459,1,241.5,13.5
481,0,0,0,0.0231300913728774,-0.409466680139303,-0.918079469352961,2,241.5,13.5
481,0,0,0,0.43793372483924,-0.057978393509984,-0.521958001889288,3,241.5,13.5
481,0,0,0,-0.00620854692533612,0.541466420982033,0.534804581198841,4,241.5,13.5
481,0,0,0,-0.106474502477795,-0.859974145423621,0.730370218865573,5,241.5,13.5
492,0,0,0,0.876224331557751,-0.0541260954923928,-0.88795188581571,1,274.5,13.5
492,0,0,0,-0.721265876665711,-0.270278002135456,0.136829551309347,2,274.5,13.5
492,0,0,0,-0.930429563391954,0.997628471348435,0.0117186438292265,3,274.5,13.5
492,NA,0,NA,-0.695985549129546,-0.988372175954282,-0.284002461005002,4,274.5,13.5
492,0,1,1,-0.302932222839445,-0.071470320224762,-0.963533129077405,5,274.5,13.5
